29	1966	1966	10	2	-1	0	0	0	0	S	-
29	1967	1967	4	8	-1	0	0	0	3600	D	-
29	1967	1968	9	8	0	1	0	0	0	S	-
29	1968	1968	4	14	-1	0	0	0	3600	D	-
29	1969	1977	4	0	0	0	0	0	3600	D	-
29	1969	1971	10	0	0	0	0	0	0	S	-
29	1972	1974	10	8	-1	0	0	0	0	S	-
29	1975	1977	10	0	0	0	0	0	0	S	-
29	1978	1978	5	7	-1	0	0	0	3600	D	-
29	1978	1990	10	8	0	1	0	0	0	S	-
29	1979	1980	3	15	0	1	0	0	3600	D	-
29	1981	1985	5	5	0	1	0	0	3600	D	-
29	1986	1989	3	14	0	1	0	0	3600	D	-
29	1990	1997	4	1	0	1	0	0	3600	D	-
29	1991	1995	10	8	0	1	0	0	0	S	-
29	1996	1996	10	6	-1	0	0	0	0	S	-
29	1997	1997	10	12	-1	0	0	0	0	S	-
29	1998	1999	3	0	0	0	0	0	3600	D	-
29	1998	2003	10	0	0	0	0	0	0	S	-
29	2000	2003	4	1	0	1	0	0	3600	D	-
29	2004	2004	3	0	0	0	0	0	3600	D	-
29	2006	2010	10	0	0	0	0	0	0	S	-
29	2007	2007	3	8	0	1	0	0	3600	D	-
29	2008	2008	3	15	0	1	0	0	3600	D	-
29	2009	2010	3	8	0	1	0	0	3600	D	-
29	2011	2011	3	15	0	1	0	0	3600	D	-
29	2011	2011	11	13	-1	0	0	0	0	S	-
29	2012	2012	4	1	-1	0	0	0	3600	D	-
29	2012	-1	11	1	0	1	0	0	0	S	-
29	2013	-1	3	8	0	1	0	0	3600	D	-
30	1975	1975	4	13	-1	0	0	0	3600	S	-
30	1975	1975	10	12	-1	0	0	0	0	-	-
30	1976	1976	5	15	-1	0	0	0	3600	S	-
30	1976	1976	10	11	-1	0	0	0	0	-	-
30	1977	1980	4	1	0	1	0	0	3600	S	-
30	1977	1977	9	25	-1	0	0	0	0	-	-
30	1978	1978	10	2	-1	0	0	0	0	-	-
30	1979	1997	9	0	0	0	0	0	0	-	-
30	1981	1998	3	0	0	0	0	0	3600	S	-
31	1945	1945	4	1	1	1	7200	0	3600	S	-
31	1945	1945	10	1	-1	0	7200	0	0	-	-
31	1946	1946	5	6	-1	0	7200	0	3600	S	-
31	1946	1949	10	1	0	1	7200	0	0	-	-
31	1947	1948	4	15	0	1	7200	0	3600	S	-
31	1949	1949	4	9	-1	0	7200	0	3600	S	-
32	1966	1966	10	30	-1	0	0	0	3600	EDT	-
32	1967	1967	2	28	-1	0	0	0	0	EST	-
32	1969	1973	10	0	0	0	0	0	1800	-0430	-
32	1970	1970	2	21	-1	0	0	0	0	EST	-
32	1971	1971	1	20	-1	0	0	0	0	EST	-
32	1972	1974	1	21	-1	0	0	0	0	EST	-
33	1920	1921	3	0	0	0	7200	0	3600	D	-
33	1920	1920	10	0	0	0	7200	0	0	S	-
33	1921	1921	5	22	-1	0	7200	0	0	S	-
33	1965	1966	4	0	0	0	7200	0	3600	D	-
33	1965	1966	10	0	0	0	7200	0	0	S	-
34	1948	1948	4	0	0	0	7200	0	3600	D	-
34	1948	1948	9	0	0	0	7200	0	0	S	-
35	2009	2009	6	19	-1	0	82800	0	3600	-	-
35	2009	2009	12	31	-1	0	86400	0	0	-	-
36	1977	1980	4	1	0	1	0	0	3600	S	-
36	1977	1977	9	0	0	0	0	0	0	-	-
36	1978	1978	10	1	-1	0	0	0	0	-	-
36	1979	1995	9	0	0	0	0	0	0	-	-
36	1981	-1	3	0	0	0	0	0	3600	S	-
36	1996	-1	10	0	0	0	0	0	0	-	-
37	1981	-1	3	0	0	0	0	0	3600	-	-
37	1979	1995	9	0	0	0	0	0	0	-	-
37	1996	-1	10	0	0	0	0	0	0	-	-
38	1977	1980	4	1	0	1	3600	1	3600	S	-
38	1977	1977	9	0	0	0	3600	1	0	-	-
38	1978	1978	10	1	-1	0	3600	1	0	-	-
38	1979	1995	9	0	0	0	3600	1	0	-	-
38	1981	-1	3	0	0	0	3600	1	3600	S	-
38	1996	-1	10	0	0	0	3600	1	0	-	-
39	1981	-1	3	0	0	0	3600	1	3600	S	-
39	1979	1995	9	0	0	0	3600	1	0	-	-
39	1996	-1	10	0	0	0	3600	1	0	-	-
40	1992	1992	11	28	-1	0	0	0	3600	-	-
40	1993	1993	2	5	-1	0	0	0	0	-	-
41	1918	1919	4	8	0	1	7200	0	3600	D	-
41	1918	1918	10	27	-1	0	7200	0	0	S	-
41	1919	1919	5	27	-1	0	7200	0	0	S	-
41	1920	1923	4	0	0	0	7200	0	3600	D	-
41	1920	1920	10	0	0	0	7200	0	0	S	-
41	1921	1923	9	0	0	0	7200	0	0	S	-
41	1942	1942	2	9	-1	0	7200	0	3600	W	War
41	1945	1945	8	14	-1	0	82800	1	3600	P	Peace
41	1945	1945	9	0	0	0	7200	0	0	S	-
41	1947	1947	4	0	0	0	7200	0	3600	D	-
41	1947	1947	9	0	0	0	7200	0	0	S	-
41	1972	1986	4	0	0	0	7200	0	3600	D	-
